Month,Region,Route,Vendor,Package_Count,Driver_Hours,Mileage,Fuel_Used,Delivery_Cost
2023-11,East,5,Vendor A,212,81.5855160200401,175.01552415170943,51.88614793297423,2210.3780786907505
2023-11,East,6,Vendor C,214,64.67535024031898,293.0089403317167,55.59505384176441,1957.0975305307027
2023-11,East,7,Vendor G,206,83.88987749183643,301.91553855483875,52.699754503775516,2326.0461364809585
2023-11,East,8,Vendor G,199,70.70008591385161,255.62499668943101,49.028472192922735,2012.9621328694589
2023-11,East,9,Vendor B,199,85.44666235675408,231.59204284785977,51.13769476948121,2299.801557152241
2023-11,East,10,Vendor D,218,60.55340828316709,213.39742620256504,44.23902349457729,1798.8236918686127
2023-11,West,1,Vendor D,193,80.22020635110766,233.70395498870988,49.035969563462935,2181.234408705768
2023-11,West,2,Vendor E,203,61.604820764349626,256.7596665220272,56.73808542901154,1860.8664714872434
2023-11,West,3,Vendor G,209,78.14987535420501,268.72270549552405,45.4764684720726,2174.1605357976323
2023-11,West,4,Vendor B,213,85.14894342063009,202.71073009686262,51.97378694553996,2300.0266673073393
2023-11,West,5,Vendor C,186,48.27727201798722,235.6528315292433,49.70410444594778,1535.0494526151338
2023-11,West,6,Vendor F,195,67.24478150621489,291.25163473494126,44.31177697865361,2528.6065244715905
2023-11,West,7,Vendor G,208,62.22628866449382,NaN,49.63007609231865,1871.81232819744
2023-11,West,8,Vendor F,189,70.90679785413315,241.03140166131465,45.611556104570795,2578.0163063111136
2023-11,West,9,Vendor F,171,55.80707421143032,275.9362200839035,51.674917777489625,2201.1963604948423
2023-11,West,10,Vendor C,200,93.39910999168883,230.7442714279046,50.65951764365267,2458.407315621477
2023-11,Central,1,Vendor G,182,83.94458843105129,260.03124240619894,44.07092544492527,3360.1849355992817
2023-11,Central,2,Vendor D,192,71.75258064918026,264.68123261671064,54.8470185822853,2046.4014083004872
2023-11,Central,3,Vendor G,177,74.93461456331138,226.77725555140682,40.29724207648175,2021.150370826517
2023-11,Central,4,Vendor B,194,72.20207834301016,255.8325166343343,48.84932232645223,2035.0890438201604
2023-11,Central,5,Vendor G,207,83.25414597823085,198.21358114126332,49.19774978367183,2242.1043176003905
2023-11,Central,6,Vendor D,194,72.19888992249994,273.06160342607944,53.313888250736184,2058.756425257855
2023-11,Central,7,Vendor G,226,43.25251061866524,240.4795463366614,47.43143269143721,1490.6322382496135
2023-11,Central,8,Vendor D,183,77.60921656806704,264.6052620690247,58.38619796487228,2160.6060824973724
2023-11,Central,9,Vendor G,183,62.03582980926362,226.88692887828688,46.86219740331099,1791.9353457221778
2023-11,Central,10,Vendor E,236,59.70265521837836,241.4443465976902,54.78758888821663,1857.2824789908311
2023-11,Northeast,1,Vendor C,182,84.85085027799286,260.62561359110117,39.07256132072854,2243.6100576767035
2023-11,Northeast,2,Vendor C,198,87.4572143599428,331.44450818458967,57.5093956689816,2417.5391791165544
2023-11,Northeast,3,Vendor C,208,64.72989262895888,285.2515471978172,59.290384547674805,1955.6199345408922
2023-11,Northeast,4,Vendor E,190,89.93427749858947,263.8929079199133,47.54586760042975,2384.6588975250265
2023-11,Northeast,5,Vendor G,189,93.844310179053,230.98025624617802,50.26704346972554,2449.775487737943
2023-11,Northeast,6,Vendor D,178,61.8784379823076,288.91892601776635,49.60311929989844,1826.729473156507
2023-11,Northeast,7,Vendor C,191,68.55034947145516,276.0578273766405,58.843525615775214,1999.672262702413
2023-11,Northeast,8,Vendor C,192,78.29891163884675,213.3571450474277,48.55497223228066,2127.6574365022334
2023-11,Northeast,9,Vendor G,208,106.55537877385632,265.4097990661235,45.69764705295728,2739.446396075672
2023-11,Northeast,10,Vendor A,221,83.2619298919028,282.83687363841386,56.182447560920885,2334.9880647038667
2023-11,Southeast,1,Vendor B,210,75.62486768781513,249.43156683819134,54.26596533088435,2139.9541898518705
2023-11,Southeast,2,Vendor G,173,80.24835559476658,271.370058004401,52.90572778504337,2186.0063300531024
2023-11,Southeast,3,Vendor E,208,74.13331059750887,233.4976530337722,49.07950356138126,2082.0033144545846
2023-11,Southeast,4,Vendor B,199,64.89084752397852,240.7535221551751,48.26625054495879,1885.567815407552
2023-11,Southeast,5,Vendor B,220,77.57309104136732,288.5919425749139,58.867236697009346,2231.218696463323
2023-11,Southeast,6,Vendor G,209,76.9957068951809,251.5912235281134,49.01250024565668,2151.4063727574558
2023-11,Southeast,7,Vendor D,216,83.99779203326312,199.1183548144132,60.16729539236119,2303.928739730994
2023-11,Southeast,8,Vendor D,180,79.85900017984561,256.57926739396163,50.17647695372608,2171.6569948944675
2023-11,Southeast,9,Vendor F,200,81.11571550299757,276.903924478159,54.25071699579104,2926.571460454486
2023-11,Southeast,10,Vendor B,197,92.30650301681982,222.66631324389684,48.328114466493396,2420.2141916822143
2023-11,Northwest,1,Vendor G,213,80.3046026894266,203.28625717698912,NaN,2191.7411984915643
2023-11,Northwest,2,Vendor C,207,74.54284993320142,247.90444395449072,46.01257251328106,2088.137382576566
2023-11,Northwest,3,Vendor G,212,85.01243008093259,273.813983785296,54.02913605212387,2344.6244000462007
2023-11,Northwest,4,Vendor E,216,75.4402595756181,254.00696246607936,53.37832226628488,2145.344335790864
2023-11,Northwest,5,Vendor G,187,82.22998658038425,254.94574031417892,48.896009584333605,2224.755204549193
2023-11,Northwest,6,Vendor C,192,79.37627893798131,252.16414161555,61.5736615227046,2211.54504829707
2023-11,Northwest,7,Vendor C,180,61.42168076859839,280.2506254957145,51.02005340327249,1819.6441508792138
2023-11,Northwest,8,Vendor D,201,83.69836282982587,253.35945797863772,47.71650427653243,2270.6324442132973
2023-11,Northwest,9,Vendor D,207,69.43304531125725,259.68905155215595,44.57935716178101,1988.7124086417816
2023-11,Northwest,10,Vendor E,205,96.00928597251769,260.2903588064038,50.44178995578036,2535.185304601537
2023-12,North,1,Vendor B,202,74.38051874508382,194.55456221622242,44.356064517027114,2040.4113057824911
2023-12,North,2,Vendor D,209,79.74947285885354,224.1566971160714,50.487444695118484,2194.445809532069
2023-12,North,3,Vendor B,221,88.3005659821205,223.37753746909502,59.8472269066599,2411.0795228438465
2023-12,North,4,Vendor A,189,67.65466181651969,197.96969833826836,48.42000352869135,1900.6350659194288
2023-12,North,5,Vendor C,221,80.84953493086444,251.70119946517798,52.39423786608867,2256.6941318946615
2023-12,North,6,Vendor G,201,74.72785867622143,299.81597612223584,56.27857658470408,2144.7824889518824
2023-12,North,7,Vendor B,212,62.17886188866936,217.3623286421903,50.8868967029214,1844.6553250674656
2023-12,North,8,Vendor F,212,83.46159262740284,251.84080619052008,46.85748126541246,2962.5814140761886
2023-12,North,9,Vendor D,195,66.65661813417337,229.26836867818312,50.59175100561718,1914.9686369072288
2023-12,North,10,Vendor B,209,66.96639567234305,229.12380788251886,47.10496480069039,1931.6170925784436
2023-12,South,1,Vendor D,211,76.8475881278844,238.99791764448932,56.87775956681604,2167.4837918448297
2023-12,South,2,Vendor F,206,69.34965739533507,226.31153030237772,55.86695530658352,2599.195211610242
2023-12,South,3,Vendor E,168,74.65427774514181,234.6622162639142,48.48825216834125,2031.3476411662086
2023-12,South,4,Vendor C,216,83.41632255765074,244.98616445302008,46.997322956694525,2280.31011869491
2023-12,South,5,Vendor D,185,80.97429535528887,248.8752768482554,57.11645974211917,2217.660452441088
2023-12,South,6,Vendor E,192,71.69762888975754,175.03007620457169,44.726635000003704,1961.1505285179048
2023-12,South,7,Vendor D,196,73.12834452136138,288.28791963620665,51.856033817350294,2085.1077436610026
2023-12,South,8,Vendor F,199,75.18230997137117,260.1954216689599,44.68528634908416,2720.0151049188676
2023-12,South,9,Vendor E,206,77.30698431921536,268.88983476628624,48.912780323100115,2163.2119282133795
2023-12,South,10,Vendor G,197,NaN,323.2376753579602,53.0475494810622,1792.2647678132978
2023-12,East,1,Vendor F,185,58.556255587628605,310.79726240833804,45.00214743856644,2301.1428849672566
2023-12,East,2,Vendor A,198,76.34184142290107,266.7911432660194,57.13653388912934,2155.321116085021
2023-12,East,3,Vendor F,186,63.51818669651845,276.1367859429133,40.38130964928726,2387.046654777172
2023-12,East,4,Vendor D,220,62.578279726075316,225.90289388751714,40.47999959151577,1838.5473296285638
2023-12,East,5,Vendor G,182,69.07200766821353,249.29818119268162,38.08618823963467,1918.2776267987836
2023-12,East,6,Vendor F,219,63.9867337123029,282.5607137293564,48.837931939414524,2501.57036779249
2023-12,East,7,Vendor F,177,67.23723516032024,335.0167669581233,48.23275485625065,2542.73893633504
2023-12,East,8,Vendor G,191,72.8805107067606,209.7426221283281,50.222717937893734,2020.6239412258901
2023-12,East,9,Vendor F,200,85.99463771395654,239.45019448497354,55.92503491791508,3030.7393684410185
2023-12,East,10,Vendor D,194,85.61509157175844,240.8768240553006,53.2377920719681,2307.5413020842534
2023-12,West,1,Vendor C,194,74.09180166624614,279.72655364813045,39.60515217516242,2059.4874220392885
2023-12,West,2,Vendor A,192,77.00450039128846,274.50952979962085,59.15688695389621,2170.2663865672303
2023-12,West,3,Vendor E,204,68.6976792635356,202.88574863896088,54.85672142270741,1966.255198722211
2023-12,West,4,Vendor E,212,88.95101906502298,288.3419831429628,52.62433788942654,2427.898584854517
2023-12,West,5,Vendor E,219,76.86093020875936,288.88770129244006,51.11761881270768,2192.404081388774
2023-12,West,6,Vendor F,194,60.16020940532582,250.4486842249606,47.84024085042033,2324.39235755058
2023-12,West,7,Vendor G,213,63.81647773999518,253.294220585708,44.210587840417055,1880.4378506725798
2023-12,West,8,Vendor D,206,76.25809953485293,282.08342164372567,49.97928707527923,3230.024857363698
2023-12,West,9,Vendor D,205,89.71115148028447,258.66900102900706,48.82492085313772,2403.399192782507
2023-12,West,10,Vendor C,180,65.5726387781355,235.86020489288822,44.9392298083886,1857.7865879236087
2023-12,Central,1,Vendor D,207,85.90844329919439,239.7432678125358,52.41699639728978,2329.765815863279
2023-12,Central,2,Vendor F,182,86.88673982155345,266.9349461214249,44.191243499117945,2994.5103429816613
2023-12,Central,3,Vendor B,203,60.534025484302774,211.63009192510674,44.74504813451482,1776.393709244664
2023-12,Central,4,Vendor D,199,90.86224532210083,246.21255556751237,46.93184380809858,2404.2679712068198
2023-12,Central,5,Vendor E,212,67.80108971277261,246.93379687145747,51.16212849798685,1975.6684578722873
2023-12,Central,6,Vendor B,195,74.51004298834309,278.27581382372927,44.64465631129574,2083.6003169949868
2023-12,Central,7,Vendor A,201,79.59507766638662,308.8002255644678,54.021191473413374,2240.745263086653
2023-12,Central,8,Vendor E,206,72.06462065712782,268.1505788147053,47.851724876851065,2054.737935061933
2023-12,Central,9,Vendor G,198,67.61261274695073,231.18916444508815,62.541531365282815,1975.5903477019158
2023-12,Central,10,Vendor G,184,93.06858884146511,265.78639964727955,53.29021680365202,2456.7142670286257
2023-12,Northeast,1,Vendor E,220,82.18596523250038,245.20426402492785,NaN,2261.997574126557
2023-12,Northeast,2,Vendor G,186,54.02095315711136,295.2857197809656,35.166234656296346,1642.0891989796955
2023-12,Northeast,3,Vendor F,207,75.88766685854455,259.93987756182423,45.11155730973702,2755.4175163283558
2023-12,Northeast,4,Vendor B,212,71.92743464931107,224.11572209175682,50.39874833744249,2042.2143712536028
2023-12,Northeast,5,Vendor E,192,67.81528578725468,297.3740678877971,50.8835665185268,1975.380856033352
2023-12,Northeast,6,Vendor E,191,61.50563653364012,296.44024662456076,46.85778655422327,1835.0502383102087
2023-12,Northeast,7,Vendor A,186,78.46085018714552,293.4462121658652,45.191388610544344,2159.8588968740623
2023-12,Northeast,8,Vendor F,199,78.08326482739562,265.1030232354073,42.7127126774572,2791.5748230779873
2023-12,Northeast,9,Vendor G,222,67.15020367556133,271.2248384911247,56.5722228722808,2008.4556452227437
2023-12,Northeast,10,Vendor D,192,74.93216360000679,220.28037767502283,48.56639152589968,2064.510673182848
2023-12,Southeast,1,Vendor B,220,74.1494666974845,272.37620886936804,43.991321754256816,2108.3890245340813
2023-12,Southeast,2,Vendor D,208,83.82839399979392,294.51670461303286,47.65434641936269,2308.240942021786
2023-12,Southeast,3,Vendor C,203,86.99289603066862,290.4322735026112,47.035040029763366,2359.7224048042294
2023-12,Southeast,4,Vendor A,213,60.69569827807212,250.76995713992736,50.66827750528123,1835.8807723612424
2023-12,Southeast,5,Vendor G,173,65.31344867702897,290.7017460517801,50.0273018878662,1890.2719268352462
2023-12,Southeast,6,Vendor E,200,84.83048652906105,284.22357401357425,51.46504403629328,2321.5390070982453
2023-12,Southeast,7,Vendor C,195,70.32658773652935,226.73830419405147,45.710640001054074,1972.20665725018
2023-12,Southeast,8,Vendor G,197,86.24614111230014,195.8133035398031,43.40666385985671,2268.1307959494548
2023-12,Southeast,9,Vendor C,220,71.69642033423125,286.8199189015531,41.477998091560494,2060.4543523002385
2023-12,Southeast,10,Vendor E,203,85.53953625489285,278.0914040384987,49.03696780619597,2329.256470939544
2023-12,Northwest,1,Vendor D,218,68.43508227151396,223.3524920266142,46.1843125416843,1968.2660782713008
2023-12,Northwest,2,Vendor D,213,76.15688815913242,251.96454578371635,46.22161580635551,2132.481338071945
2023-12,Northwest,3,Vendor B,203,68.27718797251704,245.06326270988293,44.53558842872861,1950.6884823624564
2023-12,Northwest,4,Vendor G,209,69.638141565595,262.5673483411836,34.830053189273656,1968.2933998844312
2023-12,Northwest,5,Vendor F,202,73.7673410471299,257.83136182742555,48.86460030941892,2703.5312706575032
2023-12,Northwest,6,Vendor D,180,80.51518656598618,290.48327516916476,46.1065501843747,2192.9133469743465
2023-12,Northwest,7,Vendor E,207,68.01777777526249,253.67891700943946,52.219189623976,1979.7204745828417
2023-12,Northwest,8,Vendor E,228,59.4974500284739,244.3689518237789,44.80632782918665,1812.989355151305
2023-12,Northwest,9,Vendor F,203,81.81331858206188,244.53906365100158,NaN,2921.8510284894624
2023-12,Northwest,10,Vendor D,216,77.47645266212261,247.29326206299524,58.04444046706569,2196.0383318814465
2023-05,Northwest,8,Vendor C,211,89.35287865518522,280.4516783644533,55.385212721610465,2437.984218287208
2023-10,Northeast,3,Vendor F,203,91.51902124848121,253.01464139279258,50.58044334155882,3169.9597017789683
2023-02,Northwest,9,Vendor C,205,70.15160075831135,233.41855814176253,43.46921149760523,1980.9907845441003
2023-08,Southeast,3,Vendor E,208,76.2936433827975,285.2286722892964,52.57102877608141,2166.723157357772
2023-10,South,4,Vendor C,186,70.24016475674777,270.39783509605957,44.35250018608417,1979.0994967508439
2023-11,Northwest,9,Vendor B,192,67.53338563579304,239.22127481304946,48.713043626011235,1928.339608481724
2023-07,Southeast,10,Vendor E,213,70.34079664588427,275.8627596144442,60.95768379831214,2074.7066400812882
2023-08,Central,10,Vendor C,200,75.80951022396391,231.65577965052498,45.56725584955199,2091.8854398182493
2023-08,South,7,Vendor F,186,78.27075218053308,254.63945629709875,52.472612460243866,2801.0015212005483
2023-01,West,5,Vendor A,204,63.694795439670386,258.2482882080575,52.018385991790716,1890.9000396936142
2023-08,Northwest,6,Vendor C,210,67.19311722892543,287.3230754847017,38.91342607669655,1947.9964680994192
2023-04,West,10,Vendor G,197,78.52953084813753,279.8226683353089,50.08399817904969,2184.236212501085
2023-12,Northwest,4,Vendor B,203,70.89726487619184,280.46358544524037,53.217588388249716,2050.3762139557302
2023-02,Northeast,2,Vendor E,206,70.68929859057671,230.44143537929844,49.49986070529332,2009.5504151549933
2023-05,West,8,Vendor C,196,74.35689549880755,213.61778155375583,53.242733738164986,2069.0367801228995
2023-02,South,9,Vendor D,201,75.42263064964979,241.64245828729855,51.76519624207501,2110.2336766916
2023-12,East,4,Vendor C,193,66.67929532267203,217.45096037558568,44.32201367237238,1886.522523695909
2023-05,West,6,Vendor D,191,79.05240025549145,197.45166078084657,43.13544154972203,2115.425326227503
2023-04,Northeast,4,Vendor D,192,52.84764249574504,264.2912751345165,52.99720517701377,1662.519230526652
2023-09,Northwest,10,Vendor B,204,59.50757301571096,315.68686525843214,50.42086683514262,1836.8261799747063
2023-07,East,4,Vendor A,200,86.97598558616184,253.86425737382226,56.83033073831275,2362.3292583624684
2023-02,North,8,Vendor E,207,70.49426538414687,281.0428242131407,55.77985995057936,2056.3505820625596
2023-05,West,7,Vendor D,200,66.92708506386012,238.71844553806676,49.54835707375587,1930.4178398213098
2023-04,West,3,Vendor C,217,67.5748873137189,284.3941563246371,53.953431050129204,2009.494533219548
2023-04,Northeast,3,Vendor C,184,62.18585020221974,247.84880961145095,45.478524066742054,1804.8618620114917
2023-12,Southeast,8,Vendor G,191,82.90617718839977,236.1211217022133,52.27587834934412,2243.1238518373557
2023-03,North,6,Vendor C,197,87.36871893518224,233.67135120533544,49.60945494943605,2331.905554275154
2023-10,South,2,Vendor F,192,69.72636662279892,239.29219438615445,44.31067162673108,2546.7450631582237
2023-09,North,10,Vendor E,206,74.69378868603177,210.0900744115989,47.56461892570573,2071.623675144712
2023-06,West,5,Vendor F,202,52.70874103942313,228.1760708297822,50.611521450442616,2139.689535928958
2023-12,North,6,Vendor D,205,76.33760574054229,281.8535430087496,54.02619928952203,2165.442838484662
2023-06,North,10,Vendor E,185,74.63552679741963,254.99016597851968,56.18102489129798,2091.7477102093985
2023-12,East,6,Vendor D,202,77.5760320474536,226.86675214889112,52.247348475795626,2147.3827376657937
2023-03,South,7,Vendor G,199,79.12668652143509,209.18517092954428,40.57855406850745,2128.2804951919506
2023-10,North,8,Vendor F,201,54.90035890174076,259.4212458792542,44.93903290517413,2196.9701315612574
2023-11,North,10,Vendor E,224,75.62295231242726,245.07187012729202,46.40187702734306,2134.7077994069496
2023-11,Northeast,6,Vendor B,211,98.98449285588069,265.93255392927847,45.036704922742096,2590.859504243407
2023-10,Northeast,9,Vendor G,183,69.51194977222832,226.88099697088128,52.58045279552809,1958.6089520136795
2023-11,Northwest,6,Vendor G,204,50.392518020633894,211.0156886294338,51.80454543630132,1595.8734098992422
2023-05,East,4,Vendor E,206,85.14606096175028,202.76562177056456,57.22708619789559,2305.261850891031
2023-03,Central,9,Vendor E,212,84.44216376285198,284.2654923561874,60.836801893716,2359.9129763519
2023-12,East,10,Vendor G,220,86.00661847549999,298.66784116165366,41.05192269375994,2352.488842288272
2023-03,Northeast,10,Vendor D,187,85.59235047877658,286.1107874022867,54.090593585775366,2326.28526277423
2023-07,East,3,Vendor D,194,67.82712607794342,261.58372347609566,45.33275619906985,1940.4910242417354
2023-06,West,4,Vendor C,198,73.71162888119761,248.87822985100505,49.484094674174095,2069.0117995570777
2023-06,North,1,Vendor B,214,80.56658284709732,265.8351606763029,51.410401994625744,2246.0639593316055
2023-12,Central,6,Vendor B,205,71.40592854006398,263.69223554062734,47.26193560487132,2035.61971894027
2023-01,Southeast,8,Vendor C,204,67.79780217816702,265.563157430297,45.412374592160155,1957.531061797999
2023-11,North,4,Vendor C,216,76.51484254744858,299.78117140841414,42.870561623466905,2162.777238664421
2023-10,Southeast,6,Vendor D,203,91.00695657205215,212.0436389200541,59.42894258242764,2430.1521425403585
